,orig,dest,distance,duration
1192,Esbjerg,Guldborgsund,272566.5,12155.7
1193,Esbjerg,Haderslev,46441.5,2843
1194,Esbjerg,Halsnæs,264889.2,13017.7
1195,Esbjerg,Hedensted,64158,2898.7
1196,Esbjerg,Helsingør,295275.6,12043.2
1197,Esbjerg,Herlev,260325.2,10367.1
1198,Esbjerg,Herning,102995.9,5913.8
1199,Esbjerg,Hillerød,263159.5,12098.1
1200,Esbjerg,Hjørring,295576.2,11351.7
1201,Esbjerg,Holbæk,212748.5,9310.5
1202,Esbjerg,Holstebro,127808.6,6835.6
1203,Esbjerg,Horsens,91349.6,3953.6
1204,Esbjerg,Hvidovre,256272.3,10231.1
1205,Esbjerg,Høje-Taastrup,251964.6,10069.3
1206,Esbjerg,Hørsholm,288574.4,11654.1
1207,Esbjerg,Ikast-Brande,100224.7,5114.4
1208,Esbjerg,Ishøj,249535.3,10093
1209,Esbjerg,Jammerbugt,267049.2,11401.6
1210,Esbjerg,Kalundborg,207352.7,9240.5
1211,Esbjerg,Kerteminde,116905.7,4956.9
1212,Esbjerg,Kolding,52870.5,2404.2
1213,Esbjerg,København,263905,10854
1214,Esbjerg,Køge,226393,9106.9
1215,Esbjerg,Langeland,160720.5,6867.1
1216,Esbjerg,Lejre,215019.4,9187.1
1217,Esbjerg,Lemvig,175698.9,9669.8
1218,Esbjerg,Lolland,284495.7,12804.3
1219,Esbjerg,Lyngby-Taarbæk,276187.6,11212.4
1220,Esbjerg,Læsø,321499.6,12736.1
1221,Esbjerg,Mariagerfjord,162190.2,6759.7
1222,Esbjerg,Middelfart,80512.4,3583.1
1223,Esbjerg,Morsø,184057.4,9710.1
1224,Esbjerg,Norddjurs,176777.9,7177.6
1225,Esbjerg,Nordfyn,88367.6,4428.6
1226,Esbjerg,Nyborg,139603,5898
1227,Esbjerg,Næstved,221963.3,10064.8
1228,Esbjerg,Odder,131110.8,5694
1229,Esbjerg,Odense,116905.7,4956.9
1230,Esbjerg,Odsherred,219784.6,9826.1
1231,Esbjerg,Randers,179924.5,7484.4
1232,Esbjerg,Rebild,193953.2,8356.6
1233,Esbjerg,Ringkøbing-Skjern,106053.9,5755
1234,Esbjerg,Ringsted,209649.7,8906.4
1235,Esbjerg,Roskilde,226878.2,9301.5
1236,Esbjerg,Rudersdal,283329.1,11399.4
1237,Esbjerg,Rødovre,258385.2,10362.6
1238,Esbjerg,Samsø,150573.7,9798.1
1239,Esbjerg,Silkeborg,146318.4,6651.3
1240,Esbjerg,Skanderborg,133621.7,5334.9
1241,Esbjerg,Skive,152840.6,8361.9
1242,Esbjerg,Slagelse,173276.5,7628.4
1243,Esbjerg,Solrød,235784.2,9357.4
1244,Esbjerg,Sorø,198072.2,8373.1
1245,Esbjerg,Stevns,226810.8,9317.4
1246,Esbjerg,Struer,117198.4,6646.2
1247,Esbjerg,Svendborg,146005.3,6356.8
1248,Esbjerg,Syddjurs,170051,6963.5
1249,Esbjerg,Sønderborg,129980,6369.1
1250,Esbjerg,Thisted,170116,9323
1251,Esbjerg,Tårnby,263905,10854
1252,Esbjerg,Tønder,51629.8,3226.7
1253,Esbjerg,Vallensbæk,249716.9,9930.3
1254,Esbjerg,Varde,52895,3283.2
1255,Esbjerg,Vejen,25847.2,1646.1
1256,Esbjerg,Vejle,72817.7,3745.4
1257,Esbjerg,Vesthimmerland,227454,9445.1
1258,Esbjerg,Viborg,162404.1,7936.8
1259,Esbjerg,Vordingborg,256645.2,12132.3
1260,Esbjerg,Ærø,160445.1,9678.9
1261,Faaborg-Midtfyn,Aabenraa,129516.2,6134.3
1262,Faaborg-Midtfyn,Aalborg,250871.2,10600.9
1263,Faaborg-Midtfyn,Aarhus,147768.5,6869
1264,Faaborg-Midtfyn,Albertslund,179149.5,7769.6
1265,Faaborg-Midtfyn,Allerød,214212.2,9444.4
1266,Faaborg-Midtfyn,Assens,1184.3,160.7
1267,Faaborg-Midtfyn,Ballerup,184774.7,8051.1
1268,Faaborg-Midtfyn,Billund,106335.6,5849
1269,Faaborg-Midtfyn,Bornholm,361302.2,18015.8
1270,Faaborg-Midtfyn,Brønderslev,296573.1,12381.1
1271,Faaborg-Midtfyn,Dragør,192163.7,8492
1272,Faaborg-Midtfyn,Egedal,182095.4,7889.6
1273,Faaborg-Midtfyn,Esbjerg,108082.9,5453.4
1274,Faaborg-Midtfyn,Faaborg-Midtfyn,0,0
1275,Faaborg-Midtfyn,Fanø,148886.6,7629.1
1276,Faaborg-Midtfyn,Favrskov,145159.1,6991.9
1277,Faaborg-Midtfyn,Faxe,160179.9,7084.6
1278,Faaborg-Midtfyn,Fredensborg,217654.5,9597.4
1279,Faaborg-Midtfyn,Fredericia,58046.9,3451.8
1280,Faaborg-Midtfyn,Frederiksberg,184198.7,8235.6
1281,Faaborg-Midtfyn,Frederikshavn,335145.4,13897.4
1282,Faaborg-Midtfyn,Frederikssund,172815.9,8983.7
1283,Faaborg-Midtfyn,Furesø,187730.3,8320.8
1284,Faaborg-Midtfyn,Gentofte,198583.1,8761.5
1285,Faaborg-Midtfyn,Gladsaxe,191680.8,8393.8
1286,Faaborg-Midtfyn,Glostrup,179149.5,7769.6
1287,Faaborg-Midtfyn,Greve,159421.7,6995.3
1288,Faaborg-Midtfyn,Gribskov,230349.9,10187.1
1289,Faaborg-Midtfyn,Guldborgsund,194945.4,9709.9
1290,Faaborg-Midtfyn,Haderslev,104414.4,5279.2
1291,Faaborg-Midtfyn,Halsnæs,187268.1,10571.9
1292,Faaborg-Midtfyn,Hedensted,78814.6,4299.8
1293,Faaborg-Midtfyn,Helsingør,217654.5,9597.4
1294,Faaborg-Midtfyn,Herlev,182704.1,7921.3
1295,Faaborg-Midtfyn,Herning,171007.8,7611.7
1296,Faaborg-Midtfyn,Hillerød,185538.4,9652.3
1297,Faaborg-Midtfyn,Hjørring,310232.8,12752.8
1298,Faaborg-Midtfyn,Holbæk,135127.4,6864.7
1299,Faaborg-Midtfyn,Holstebro,195820.5,8533.5
1300,Faaborg-Midtfyn,Horsens,106006.2,5354.7
1301,Faaborg-Midtfyn,Hvidovre,178651.2,7785.3
1302,Faaborg-Midtfyn,Høje-Taastrup,174343.5,7623.5
1303,Faaborg-Midtfyn,Hørsholm,210953.3,9208.3
1304,Faaborg-Midtfyn,Ikast-Brande,151158.2,6810.7
1305,Faaborg-Midtfyn,Ishøj,171914.2,7647.2
1306,Faaborg-Midtfyn,Jammerbugt,281705.8,12802.7
1307,Faaborg-Midtfyn,Kalundborg,129731.5,6794.7
1308,Faaborg-Midtfyn,Kerteminde,39284.6,2511.1
1309,Faaborg-Midtfyn,Kolding,89774,4722
1310,Faaborg-Midtfyn,København,186283.9,8408.2
1311,Faaborg-Midtfyn,Køge,148771.9,6661.1
1312,Faaborg-Midtfyn,Langeland,68120.7,4088.2
1313,Faaborg-Midtfyn,Lejre,137398.3,6741.3
1314,Faaborg-Midtfyn,Lemvig,243710.9,11367.7
1315,Faaborg-Midtfyn,Lolland,206874.6,10358.5
1316,Faaborg-Midtfyn,Lyngby-Taarbæk,198566.5,8766.6
1317,Faaborg-Midtfyn,Læsø,336156.3,14137.2
1318,Faaborg-Midtfyn,Mariagerfjord,176846.9,8160.8
1319,Faaborg-Midtfyn,Middelfart,34354.8,2582.5
1320,Faaborg-Midtfyn,Morsø,234991,11406.4
1321,Faaborg-Midtfyn,Norddjurs,191434.5,8578.7
1322,Faaborg-Midtfyn,Nordfyn,47030.3,3424.3
1323,Faaborg-Midtfyn,Nyborg,45701.4,3256.1
1324,Faaborg-Midtfyn,Næstved,144342.2,7619
1325,Faaborg-Midtfyn,Odder,145767.5,7095.1
1326,Faaborg-Midtfyn,Odense,39284.6,2511.1
1327,Faaborg-Midtfyn,Odsherred,142163.5,7380.3
1328,Faaborg-Midtfyn,Randers,194581.1,8885.5
1329,Faaborg-Midtfyn,Rebild,208609.8,9757.7
1330,Faaborg-Midtfyn,Ringkøbing-Skjern,184379,8668.2
1331,Faaborg-Midtfyn,Ringsted,132028.6,6460.6
1332,Faaborg-Midtfyn,Roskilde,149257.1,6855.7
1333,Faaborg-Midtfyn,Rudersdal,205708,8953.6
1334,Faaborg-Midtfyn,Rødovre,180764.1,7916.8
1335,Faaborg-Midtfyn,Samsø,165230.4,11199.2
1336,Faaborg-Midtfyn,Silkeborg,160975.1,8052.4
1337,Faaborg-Midtfyn,Skanderborg,148278.3,6736
1338,Faaborg-Midtfyn,Skive,220852.5,10059.8
1339,Faaborg-Midtfyn,Slagelse,95655.4,5182.6
1340,Faaborg-Midtfyn,Solrød,158163.1,6911.6
1341,Faaborg-Midtfyn,Sorø,120451.1,5927.3
1342,Faaborg-Midtfyn,Stevns,149189.7,6871.6
1343,Faaborg-Midtfyn,Struer,185210.3,8344.1
1344,Faaborg-Midtfyn,Svendborg,53405.5,3577.9
1345,Faaborg-Midtfyn,Syddjurs,184707.6,8364.6
1346,Faaborg-Midtfyn,Sønderborg,191743,8783.4
1347,Faaborg-Midtfyn,Thisted,238127.9,11020.9
1348,Faaborg-Midtfyn,Tårnby,186283.9,8408.2
1349,Faaborg-Midtfyn,Tønder,151828.1,7664.4
1350,Faaborg-Midtfyn,Vallensbæk,172095.8,7484.5
1351,Faaborg-Midtfyn,Varde,150115.6,7696.3
1352,Faaborg-Midtfyn,Vejen,101676.9,5374.1
1353,Faaborg-Midtfyn,Vejle,87474.3,5146.5
1354,Faaborg-Midtfyn,Vesthimmerland,242110.7,10846.2
1355,Faaborg-Midtfyn,Viborg,177060.8,9337.9
1356,Faaborg-Midtfyn,Vordingborg,179024.1,9686.5
1357,Faaborg-Midtfyn,Ærø,67845.3,6900
1358,Fanø,Aabenraa,133646.1,6023.4
1359,Fanø,Aalborg,277248,11406.7
1360,Fanø,Aarhus,174145.3,7674.8
1361,Fanø,Albertslund,297804,12422.3
1362,Fanø,Allerød,332866.8,14097.1
1363,Fanø,Assens,148697.2,7551.3
1364,Fanø,Ballerup,303429.3,12703.8
1365,Fanø,Billund,67886.3,4447.1
1366,Fanø,Bornholm,479956.8,22668.5
1367,Fanø,Brønderslev,322949.9,13186.9
1368,Fanø,Dragør,310818.2,13144.7
1369,Fanø,Egedal,300750,12542.3
1370,Fanø,Esbjerg,52982.5,3267.6
1371,Fanø,Faaborg-Midtfyn,149182.7,7641.3
1372,Fanø,Fanø,0,0
1373,Fanø,Favrskov,171535.9,7797.7
1374,Fanø,Faxe,278834.5,11737.3
1375,Fanø,Fredensborg,336309,14250.1
1376,Fanø,Fredericia,101687.3,4990.8
1377,Fanø,Frederiksberg,302853.3,12888.3
1378,Fanø,Frederikshavn,361522.2,14703.2
1379,Fanø,Frederikssund,291470.4,13636.4
1380,Fanø,Furesø,306384.8,12973.5
1381,Fanø,Gentofte,317237.6,13414.2
1382,Fanø,Gladsaxe,310335.3,13046.5
1383,Fanø,Glostrup,297804,12422.3
1384,Fanø,Greve,278076.3,11648
1385,Fanø,Gribskov,349004.4,14839.8
1386,Fanø,Guldborgsund,313600,14362.6
1387,Fanø,Haderslev,108544.2,5168.3
1388,Fanø,Halsnæs,305922.6,15224.6
1389,Fanø,Hedensted,105191.4,5105.6
1390,Fanø,Helsingør,336309,14250.1
1391,Fanø,Herlev,301358.6,12574
1392,Fanø,Herning,105303.2,7012.7
1393,Fanø,Hillerød,304192.9,14305
1394,Fanø,Hjørring,336609.6,13558.6
1395,Fanø,Holbæk,253781.9,11517.4
1396,Fanø,Holstebro,130449.5,8010.9
1397,Fanø,Horsens,132383,6160.5
1398,Fanø,Hvidovre,297305.7,12438
1399,Fanø,Høje-Taastrup,292998.1,12276.2
1400,Fanø,Hørsholm,329607.8,13861
1401,Fanø,Ikast-Brande,95892.8,6582.7
1402,Fanø,Ishøj,290568.7,12299.9
1403,Fanø,Jammerbugt,308082.6,13608.5
1404,Fanø,Kalundborg,248386.1,11447.4
1405,Fanø,Kerteminde,157939.1,7163.8
1406,Fanø,Kolding,93903.9,4611.1
1407,Fanø,København,304938.4,13060.9
1408,Fanø,Køge,267426.4,11313.8
1409,Fanø,Langeland,201753.9,9074
1410,Fanø,Lejre,256052.9,11394
1411,Fanø,Lemvig,158648.2,10199.3
1412,Fanø,Lolland,325529.1,15011.2
1413,Fanø,Lyngby-Taarbæk,317221,13419.3
1414,Fanø,Læsø,362533.1,14943
1415,Fanø,Mariagerfjord,203223.6,8966.6
1416,Fanø,Middelfart,121545.9,5790
1417,Fanø,Morsø,183977.9,11331.8
1418,Fanø,Norddjurs,217811.3,9384.5
1419,Fanø,Nordfyn,129401,6635.5
1420,Fanø,Nyborg,180636.4,8104.9
1421,Fanø,Næstved,262996.7,12271.7
1422,Fanø,Odder,172144.3,7900.9
1423,Fanø,Odense,157939.1,7163.8
1424,Fanø,Odsherred,260818,12033
1425,Fanø,Randers,220957.9,9691.3
1426,Fanø,Rebild,234986.6,10563.5
1427,Fanø,Ringkøbing-Skjern,87220.1,5948.8
1428,Fanø,Ringsted,250683.1,11113.3
1429,Fanø,Roskilde,267911.6,11508.4
1430,Fanø,Rudersdal,324362.5,13606.3
1431,Fanø,Rødovre,299418.7,12569.5
1432,Fanø,Samsø,191607.2,12005
1433,Fanø,Silkeborg,187351.9,8858.2
1434,Fanø,Skanderborg,174655.1,7541.8
1435,Fanø,Skive,155481.5,9537.2
1436,Fanø,Slagelse,214309.9,9835.3
1437,Fanø,Solrød,276817.7,11564.3
1438,Fanø,Sorø,239105.7,10580
1439,Fanø,Stevns,267844.3,11524.3
1440,Fanø,Struer,111866.5,7445.1
1441,Fanø,Svendborg,187038.7,8563.7
1442,Fanø,Syddjurs,211084.4,9170.4
1443,Fanø,Sønderborg,195872.8,8672.5
1444,Fanø,Thisted,162740.1,10493.4
1445,Fanø,Tårnby,304938.4,13060.9
1446,Fanø,Tønder,70677.1,5014.6
1447,Fanø,Vallensbæk,290750.3,12137.2
1448,Fanø,Varde,48532.4,3743.1
1449,Fanø,Vejen,62687.4,3790.7
1450,Fanø,Vejle,113851.1,5952.3
1451,Fanø,Vesthimmerland,268487.5,11652
1452,Fanø,Viborg,152647.8,9678
1453,Fanø,Vordingborg,297678.6,14339.2
1454,Fanø,Ærø,201478.5,11885.8
1455,Favrskov,Aabenraa,151097.7,6249.1
1456,Favrskov,Aalborg,131231.7,5246.5
1457,Favrskov,Aarhus,33984.2,1903.9
1458,Favrskov,Albertslund,293140.6,11733.9
1459,Favrskov,Allerød,328203.3,13408.7
1460,Favrskov,Assens,144033.8,6862.9
1461,Favrskov,Ballerup,298765.8,12015.4
1462,Favrskov,Billund,84899.3,4576.1
1463,Favrskov,Bornholm,475293.3,21980.1
1464,Favrskov,Brønderslev,176933.7,7026.7
1465,Favrskov,Dragør,306154.8,12456.3
1466,Favrskov,Egedal,296086.5,11853.9
1467,Favrskov,Esbjerg,129664.3,5568.2
1468,Favrskov,Faaborg-Midtfyn,144519.3,6952.9
1469,Favrskov,Fanø,170468,7743.9
1470,Favrskov,Favrskov,0,0
1471,Favrskov,Faxe,274171,11048.9
1472,Favrskov,Fredensborg,331645.6,13561.7
1473,Favrskov,Fredericia,97023.9,4302.4
1474,Favrskov,Frederiksberg,298189.8,12199.9
1475,Favrskov,Frederikshavn,215505.9,8543
1476,Favrskov,Frederikssund,286807,12948
1477,Favrskov,Furesø,301721.4,12285.1
1478,Favrskov,Gentofte,312574.2,12725.8
1479,Favrskov,Gladsaxe,305671.9,12358.1
1480,Favrskov,Glostrup,293140.6,11733.9
1481,Favrskov,Greve,273412.8,10959.6
1482,Favrskov,Gribskov,344341,14151.4
1483,Favrskov,Guldborgsund,308936.5,13674.2
1484,Favrskov,Haderslev,125995.8,5394
1485,Favrskov,Halsnæs,301259.2,14536.2
1486,Favrskov,Hedensted,68143.7,3154.8
1487,Favrskov,Helsingør,331645.6,13561.7
1488,Favrskov,Herlev,296695.2,11885.6
1489,Favrskov,Herning,78042,3483.3
1490,Favrskov,Hillerød,299529.5,13616.6
1491,Favrskov,Hjørring,190593.4,7398.4
1492,Favrskov,Holbæk,249118.5,10829
1493,Favrskov,Holstebro,102854.7,4405.1
1494,Favrskov,Horsens,45586.6,2506.9
1495,Favrskov,Hvidovre,292642.3,11749.6
1496,Favrskov,Høje-Taastrup,288334.6,11587.8
1497,Favrskov,Hørsholm,324944.4,13172.6
1498,Favrskov,Ikast-Brande,57821.3,2621.8
1499,Favrskov,Ishøj,285905.3,11611.5
1500,Favrskov,Jammerbugt,162066.4,7448.3
1501,Favrskov,Kalundborg,243722.6,10759
1502,Favrskov,Kerteminde,153275.7,6475.4
1503,Favrskov,Kolding,111355.5,4836.8
1504,Favrskov,København,300275,12372.5
1505,Favrskov,Køge,262763,10625.4
1506,Favrskov,Langeland,197090.5,8385.6
1507,Favrskov,Lejre,251389.4,10705.6
1508,Favrskov,Lemvig,150745,7239.3
1509,Favrskov,Lolland,320865.7,14322.8
1510,Favrskov,Lyngby-Taarbæk,312557.6,12730.9
1511,Favrskov,Læsø,216516.8,8782.8
1512,Favrskov,Mariagerfjord,57207.4,2806.4
1513,Favrskov,Middelfart,116882.4,5101.6
1514,Favrskov,Morsø,107483,6351.5
1515,Favrskov,Norddjurs,71795.1,3224.3
1516,Favrskov,Nordfyn,124737.5,5947.1
1517,Favrskov,Nyborg,175973,7416.5
1518,Favrskov,Næstved,258333.3,11583.3
1519,Favrskov,Odder,41685.2,2257.8
1520,Favrskov,Odense,153275.7,6475.4
1521,Favrskov,Odsherred,256154.6,11344.6
1522,Favrskov,Randers,74941.7,3531.1
1523,Favrskov,Rebild,88970.4,4403.3
1524,Favrskov,Ringkøbing-Skjern,95033.7,4686.9
1525,Favrskov,Ringsted,246019.6,10424.9
1526,Favrskov,Roskilde,263248.2,10820
1527,Favrskov,Rudersdal,319699.1,12917.9
1528,Favrskov,Rødovre,294755.2,11881.1
1529,Favrskov,Samsø,74196.5,7073.7
1530,Favrskov,Silkeborg,17061.1,1174.3
1531,Favrskov,Skanderborg,19605.7,1276.8
1532,Favrskov,Skive,94241.1,5771
1533,Favrskov,Slagelse,209646.5,9146.9
1534,Favrskov,Solrød,272154.2,10875.9
1535,Favrskov,Sorø,234442.2,9891.6
1536,Favrskov,Stevns,263180.8,10835.9
1537,Favrskov,Struer,92244.5,4215.7
1538,Favrskov,Svendborg,182375.3,7875.3
1539,Favrskov,Syddjurs,65068.1,3010.2
1540,Favrskov,Sønderborg,213324.4,8898.2
1541,Favrskov,Thisted,145162.1,6892.5
1542,Favrskov,Tårnby,300275,12372.5
1543,Favrskov,Tønder,173409.6,7779.2
1544,Favrskov,Vallensbæk,286086.9,11448.8
1545,Favrskov,Varde,105887.5,5113.7
1546,Favrskov,Vejen,123258.3,5488.9
1547,Favrskov,Vejle,73605.8,3874.9
1548,Favrskov,Vesthimmerland,85667.1,5075.9
1549,Favrskov,Viborg,52869.5,3134.9
1550,Favrskov,Vordingborg,293015.1,13650.8
1551,Favrskov,Ærø,196815.1,11197.4
1552,Faxe,Aabenraa,259107.1,10254.4
1553,Faxe,Aalborg,380462.1,14721
1554,Faxe,Aarhus,277359.4,10989.1
1555,Faxe,Albertslund,49941.7,2222.8
1556,Faxe,Allerød,85004.5,3897.6
1557,Faxe,Assens,159910.4,7023.7
1558,Faxe,Ballerup,55567,2504.3
1559,Faxe,Billund,235926.5,9969.1
1560,Faxe,Bornholm,232094.5,12469
1561,Faxe,Brønderslev,426164,16501.2
1562,Faxe,Dragør,62955.9,2945.2
1563,Faxe,Egedal,52887.7,2342.8
1564,Faxe,Esbjerg,237673.7,9573.5
1565,Faxe,Faaborg-Midtfyn,160395.8,7113.7
1566,Faxe,Fanø,278477.5,11749.2
1567,Faxe,Favrskov,274750,11112
1568,Faxe,Faxe,0,0
1569,Faxe,Fredensborg,88446.7,4050.6
1570,Faxe,Fredericia,187637.8,7571.9
1571,Faxe,Frederiksberg,54990.9,2688.8
1572,Faxe,Frederikshavn,464736.2,18017.5
1573,Faxe,Frederikssund,68082.4,3870.9
1574,Faxe,Furesø,58522.5,2774
1575,Faxe,Gentofte,69375.3,3214.7
1576,Faxe,Gladsaxe,62473,2847
1577,Faxe,Glostrup,49941.7,2222.8
1578,Faxe,Greve,30213.9,1448.5
1579,Faxe,Gribskov,101142.1,4640.3
1580,Faxe,Guldborgsund,79563,3272.6
1581,Faxe,Haderslev,234005.3,9399.3
1582,Faxe,Halsnæs,113006.9,5596.2
1583,Faxe,Hedensted,208405.5,8419.9
1584,Faxe,Helsingør,88446.7,4050.6
1585,Faxe,Herlev,53496.3,2374.5
1586,Faxe,Herning,300598.7,11731.8
1587,Faxe,Hillerød,75755.2,4373.4
1588,Faxe,Hjørring,439823.7,16872.9
1589,Faxe,Holbæk,87983.1,4330
1590,Faxe,Holstebro,325411.4,12653.6
1591,Faxe,Horsens,235597.1,9474.8
1592,Faxe,Hvidovre,49443.4,2238.5
1593,Faxe,Høje-Taastrup,45135.7,2076.7
1594,Faxe,Hørsholm,81745.5,3661.5
1595,Faxe,Ikast-Brande,280749.1,10930.8
1596,Faxe,Ishøj,42706.4,2100.4
1597,Faxe,Jammerbugt,411296.7,16922.8
1598,Faxe,Kalundborg,101852.6,5075.9
1599,Faxe,Kerteminde,128838.3,5309.2
1600,Faxe,Kolding,219364.9,8842.1
1601,Faxe,København,57076.1,2861.4
1602,Faxe,Køge,24403,1210.2
1603,Faxe,Langeland,167229.3,7694.1
1604,Faxe,Lejre,52576.4,2689.7
1605,Faxe,Lemvig,373301.7,15487.8
1606,Faxe,Lolland,91492.2,3921.2
1607,Faxe,Lyngby-Taarbæk,69358.7,3219.8
1608,Faxe,Læsø,465747.1,18257.3
1609,Faxe,Mariagerfjord,306437.7,12280.9
1610,Faxe,Middelfart,163945.7,6712.7
1611,Faxe,Morsø,364581.8,15526.5
1612,Faxe,Norddjurs,321025.4,12698.8
1613,Faxe,Nordfyn,176621.2,7554.5
1614,Faxe,Nyborg,116698.7,5072.4
1615,Faxe,Næstved,33748.5,1672.5
1616,Faxe,Odder,275358.4,11215.2
1617,Faxe,Odense,128838.3,5309.2
1618,Faxe,Odsherred,86494.8,4239.2
1619,Faxe,Randers,324172,13005.6
1620,Faxe,Rebild,338200.7,13877.8
1621,Faxe,Ringkøbing-Skjern,313969.9,12788.3
1622,Faxe,Ringsted,54446.9,2730.5
1623,Faxe,Roskilde,33856.3,1933.6
1624,Faxe,Rudersdal,76500.2,3406.8
1625,Faxe,Rødovre,51556.4,2370
1626,Faxe,Samsø,294821.2,15319.3
1627,Faxe,Silkeborg,290566,12172.5
1628,Faxe,Skanderborg,277869.2,10856.1
1629,Faxe,Skive,350443.4,14179.9
1630,Faxe,Slagelse,63380.1,3769.6
1631,Faxe,Solrød,28955.4,1364.8
1632,Faxe,Sorø,62968.1,3017.2
1633,Faxe,Stevns,3943,275.3
1634,Faxe,Struer,314801.2,12464.2
1635,Faxe,Svendborg,128322.2,5792.1
1636,Faxe,Syddjurs,314298.5,12484.7
1637,Faxe,Sønderborg,321333.8,12903.5
1638,Faxe,Thisted,367718.8,15141
1639,Faxe,Tårnby,57076.1,2861.4
1640,Faxe,Tønder,281419,11784.5
1641,Faxe,Vallensbæk,42888,1937.7
1642,Faxe,Varde,279706.5,11816.4
1643,Faxe,Vejen,231267.8,9494.2
1644,Faxe,Vejle,217065.2,9266.6
1645,Faxe,Vesthimmerland,371701.5,14966.3
1646,Faxe,Viborg,306651.6,13458
1647,Faxe,Vordingborg,63641.6,3249.2
1648,Faxe,Ærø,155403.7,10379.6
1649,Fredensborg,Aabenraa,315905.7,12649.6
1650,Fredensborg,Aalborg,437260.6,17116.2
1651,Fredensborg,Aarhus,334157.9,13384.3
1652,Fredensborg,Albertslund,40991,2055.3
1653,Fredensborg,Allerød,10035.2,768.3
1654,Fredensborg,Assens,216708.9,9418.9
1655,Fredensborg,Ballerup,33749.5,1769.7
1656,Fredensborg,Billund,292725.1,12364.3
1657,Fredensborg,Bornholm,232334.5,12723.8
1658,Fredensborg,Brønderslev,482962.6,18896.4
1659,Fredensborg,Dragør,63195.9,3200
1660,Fredensborg,Egedal,40814.7,2242.3
1661,Fredensborg,Esbjerg,294472.3,11968.7
1662,Fredensborg,Faaborg-Midtfyn,217194.4,9508.9
1663,Fredensborg,Fanø,335276,14144.4
1664,Fredensborg,Favrskov,331548.6,13507.2
1665,Fredensborg,Faxe,87980.2,3974.2
1666,Fredensborg,Fredensborg,0,0
1667,Fredensborg,Fredericia,244436.4,9967.1
1668,Fredensborg,Frederiksberg,37364.1,2268.3
1669,Fredensborg,Frederikshavn,521534.8,20412.7
1670,Fredensborg,Frederikssund,33433.9,2006.4
1671,Fredensborg,Furesø,36694.4,1956.7
1672,Fredensborg,Gentofte,30764.2,1823.7
1673,Fredensborg,Gladsaxe,26737.8,1538
1674,Fredensborg,Glostrup,40991,2055.3
1675,Fredensborg,Greve,60224.1,2951.8
1676,Fredensborg,Gribskov,18823.3,1413
1677,Fredensborg,Guldborgsund,165977.5,6798.9
1678,Fredensborg,Haderslev,290803.9,11794.5
1679,Fredensborg,Halsnæs,40201.8,2592.8
1680,Fredensborg,Hedensted,265204.1,10815.1
1681,Fredensborg,Helsingør,0,0
1682,Fredensborg,Herlev,37292.8,2096.4
1683,Fredensborg,Herning,357397.3,14127
1684,Fredensborg,Hillerød,24367.6,1506.2
1685,Fredensborg,Hjørring,496622.3,19268.1
1686,Fredensborg,Holbæk,113261.9,5294.1
1687,Fredensborg,Holstebro,382210,15048.8
1688,Fredensborg,Horsens,292395.7,11870
1689,Fredensborg,Hvidovre,45174.3,2401.5
1690,Fredensborg,Høje-Taastrup,52548.9,2659.9
1691,Fredensborg,Hørsholm,12049.7,935.8
1692,Fredensborg,Ikast-Brande,337547.7,13326
1693,Fredensborg,Ishøj,58273.4,2848.8
1694,Fredensborg,Jammerbugt,468095.3,19318
1695,Fredensborg,Kalundborg,130227.1,6323.3
1696,Fredensborg,Kerteminde,185636.9,7704.4
1697,Fredensborg,Kolding,276163.5,11237.3
1698,Fredensborg,København,37451.8,2212
1699,Fredensborg,Køge,69517.5,3283.8
1700,Fredensborg,Langeland,224027.9,10089.3
1701,Fredensborg,Lejre,68586,4063.2
1702,Fredensborg,Lemvig,430100.3,17883
1703,Fredensborg,Lolland,177906.6,7447.5
1704,Fredensborg,Lyngby-Taarbæk,24263.4,1648
1705,Fredensborg,Læsø,522545.7,20652.5
1706,Fredensborg,Mariagerfjord,363236.3,14676.1
1707,Fredensborg,Middelfart,220744.3,9107.9
1708,Fredensborg,Morsø,421380.4,17921.7
1709,Fredensborg,Norddjurs,377824,15094
1710,Fredensborg,Nordfyn,233419.8,9949.7
1711,Fredensborg,Nyborg,173497.3,7467.6
1712,Fredensborg,Næstved,120163,5198.8
1713,Fredensborg,Odder,332157,13610.4
1714,Fredensborg,Odense,185636.9,7704.4
1715,Fredensborg,Odsherred,111773.5,5203.3
1716,Fredensborg,Randers,380970.6,15400.8
1717,Fredensborg,Rebild,394999.3,16273
1718,Fredensborg,Ringkøbing-Skjern,370768.5,15183.5
1719,Fredensborg,Ringsted,91233.9,4340.5
1720,Fredensborg,Roskilde,76261.2,3874.7
1721,Fredensborg,Rudersdal,13150.2,998.6
1722,Fredensborg,Rødovre,40639.1,2129.3
1723,Fredensborg,Samsø,351619.8,17714.5
1724,Fredensborg,Silkeborg,347364.5,14567.7
1725,Fredensborg,Skanderborg,334667.8,13251.3
1726,Fredensborg,Skive,407242,16575.1
1727,Fredensborg,Slagelse,142433,6231.9
1728,Fredensborg,Solrød,63690.9,3056.7
1729,Fredensborg,Sorø,119766.7,5412.4
1730,Fredensborg,Stevns,84925.2,3876.3
1731,Fredensborg,Struer,371599.8,14859.4
1732,Fredensborg,Svendborg,185120.8,8187.3
1733,Fredensborg,Syddjurs,371097.1,14879.9
